"","host_species","betacov","pred"
"544","Monophyllus redmani",0,0.0377981192030004
"545","Mops brachypterus",0,0.10033515507971
"546","Mops congicus",0,0.109845446114401
"547","Mops demonstrator",0,0.0651885023502048
"548","Mops leucostigma",0,0.0656956357604311
"549","Mops midas",0,0.219755413900914
"550","Mops mops",0,0.0696921178456579
"551","Mops nanulus",0,0.0694711158863281
"552","Mops niangarae",0,0.0295235212269108
"553","Mops niveiventer",0,0.109565791705937
"554","Mops petersoni",0,0.0301148106356698
"555","Mops sarasinorum",0,0.0713362692115909
"556","Mops spurrelli",0,0.0575932047125823
"557","Mops thersites",0,0.1043783102798
"558","Mops trevori",0,0.0475570938822895
"559","Mormoops blainvillei",0,0.0353974800917476
"560","Mormoops magna",0,0.0172121682536366
"561","Mormoops megalophylla",0,0.0795582041958746
"562","Mormopterus acetabulosus",0,0.0873475010163575
"563","Mormopterus beccarii",0,0.0914161015212656
"564","Mormopterus doriae",0,0.0433915255220259
"565","Mormopterus jugularis",0,0.0661243292984945
"566","Mormopterus kalinowskii",0,0.0126567758950272
"567","Mormopterus loriae",0,0.0498831909441943
"568","Mormopterus minutus",0,0.0211412122334121
"569","Mormopterus norfolkensis",0,0.045316254023741
"570","Mormopterus phrudus",0,0.00656993984368092
